data_source,timestamp,station_id,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,temp_gradient,pm25,pm10,no2,so2,co,o3
DEMO_SYNTHETIC,2025-11-04 15:00,Punjabi_Bagh,22.39,54.95,1.5,304.0,1019.36,0.0,804.3,-0.87,121.77,175.8,28.31,12.92,1.35,50.89
DEMO_SYNTHETIC,2025-11-04 16:00,Punjabi_Bagh,24.43,59.13,1.96,281.5,1018.02,0.0,746.4,-1.11,96.04,127.41,19.53,5.74,1.09,38.29
DEMO_SYNTHETIC,2025-11-04 17:00,Punjabi_Bagh,23.3,58.55,1.66,286.7,1018.36,0.0,698.7,-1.08,182.83,318.2,41.7,12.64,1.83,31.61
DEMO_SYNTHETIC,2025-11-04 18:00,Punjabi_Bagh,22.42,63.23,1.68,254.4,1017.9,0.0,611.1,-0.51,223.62,365.56,41.37,14.14,2.37,16.4
DEMO_SYNTHETIC,2025-11-04 19:00,Punjabi_Bagh,19.08,65.8,1.0,309.1,1017.61,2.0,532.5,-0.59,128.2,189.89,69.29,14.91,1.36,19.73
DEMO_SYNTHETIC,2025-11-04 20:00,Punjabi_Bagh,17.54,76.93,0.91,293.7,1018.11,0.0,224.4,-0.63,750.0,1000.0,72.02,20.96,7.85,17.62
DEMO_SYNTHETIC,2025-11-04 21:00,Punjabi_Bagh,15.21,80.66,0.85,324.2,1018.29,0.0,161.3,1.78,750.0,1000.0,79.32,18.89,8.01,21.21
DEMO_SYNTHETIC,2025-11-04 22:00,Punjabi_Bagh,15.83,89.0,0.93,304.6,1017.21,0.0,194.7,1.86,750.0,1000.0,46.42,18.15,7.87,14.82
DEMO_SYNTHETIC,2025-11-04 23:00,Punjabi_Bagh,12.21,94.8,1.04,287.0,1017.91,0.0,199.8,1.39,750.0,1000.0,38.12,14.68,7.77,16.21
DEMO_SYNTHETIC,2025-11-05 00:00,Punjabi_Bagh,16.48,90.4,0.73,283.3,1017.5,0.0,154.8,2.13,750.0,1000.0,63.42,25.75,7.81,14.88
DEMO_SYNTHETIC,2025-11-05 01:00,Punjabi_Bagh,10.52,95.93,0.6,307.6,1018.52,0.0,195.3,1.99,750.0,1000.0,76.88,31.18,7.78,24.19
DEMO_SYNTHETIC,2025-11-05 02:00,Punjabi_Bagh,9.73,98.0,1.17,309.6,1017.89,0.0,198.0,1.63,750.0,1000.0,41.56,15.44,7.81,11.13
DEMO_SYNTHETIC,2025-11-05 03:00,Punjabi_Bagh,10.33,89.3,1.06,275.8,1019.32,0.0,140.6,1.98,750.0,1000.0,36.15,16.6,7.79,18.26
DEMO_SYNTHETIC,2025-11-05 04:00,Punjabi_Bagh,14.02,91.36,0.95,310.5,1017.48,0.0,196.0,1.87,750.0,1000.0,53.31,19.73,7.97,20.4
DEMO_SYNTHETIC,2025-11-05 05:00,Punjabi_Bagh,11.87,86.69,0.82,310.0,1018.27,0.0,197.2,1.74,750.0,1000.0,56.37,21.2,8.04,23.57
DEMO_SYNTHETIC,2025-11-05 06:00,Punjabi_Bagh,14.79,89.08,1.29,275.2,1017.03,0.0,168.8,2.15,750.0,1000.0,36.59,9.49,7.82,15.62
DEMO_SYNTHETIC,2025-11-05 07:00,Punjabi_Bagh,17.38,76.67,1.25,301.3,1018.42,0.0,516.7,1.66,482.44,823.41,60.34,17.54,4.99,23.66
DEMO_SYNTHETIC,2025-11-05 08:00,Punjabi_Bagh,19.52,73.55,1.77,289.0,1017.32,0.0,570.5,-0.62,220.38,384.28,41.84,12.44,2.29,29.29
DEMO_SYNTHETIC,2025-11-05 09:00,Punjabi_Bagh,21.04,69.18,1.65,320.4,1018.63,0.0,679.4,-0.51,202.16,338.64,46.23,11.26,2.13,37.57
DEMO_SYNTHETIC,2025-11-05 10:00,Punjabi_Bagh,20.6,68.58,2.3,274.5,1016.55,0.0,711.5,-1.48,120.64,183.51,29.19,7.71,1.11,54.75
DEMO_SYNTHETIC,2025-11-05 11:00,Punjabi_Bagh,23.88,60.3,2.21,299.2,1018.04,0.0,789.7,-0.96,91.34,156.45,21.38,5.71,1.24,62.93
DEMO_SYNTHETIC,2025-11-05 12:00,Punjabi_Bagh,22.21,57.33,2.03,271.7,1017.27,0.0,803.2,-0.52,105.06,167.68,26.79,9.64,0.99,63.7
DEMO_SYNTHETIC,2025-11-05 13:00,Punjabi_Bagh,24.01,55.45,1.96,294.3,1018.17,0.0,852.5,-0.98,89.12,142.05,20.0,5.74,0.95,63.24
DEMO_SYNTHETIC,2025-11-05 14:00,Punjabi_Bagh,25.94,59.97,2.32,298.4,1017.28,0.0,819.6,-1.16,73.49,101.85,17.9,3.98,0.81,66.78
DEMO_SYNTHETIC,2025-11-05 15:00,Punjabi_Bagh,25.29,55.47,1.6,281.9,1017.6,0.0,824.8,-0.57,111.21,171.46,25.09,12.42,1.09,53.43
DEMO_SYNTHETIC,2025-11-05 16:00,Punjabi_Bagh,24.43,49.86,1.8,302.2,1018.12,0.0,725.1,-1.15,118.0,167.58,25.91,8.69,1.17,47.55
DEMO_SYNTHETIC,2025-11-05 17:00,Punjabi_Bagh,22.57,63.02,1.49,284.7,1018.83,0.0,663.2,-0.97,222.49,388.97,45.33,9.28,2.57,24.79
DEMO_SYNTHETIC,2025-11-05 18:00,Punjabi_Bagh,24.74,67.35,1.09,260.6,1018.41,0.0,597.6,-0.47,327.83,580.1,65.8,16.25,3.49,19.28
DEMO_SYNTHETIC,2025-11-05 19:00,Punjabi_Bagh,20.49,65.27,0.88,317.4,1017.33,0.0,491.7,-0.92,503.26,855.14,81.98,21.22,5.23,23.73
DEMO_SYNTHETIC,2025-11-05 20:00,Punjabi_Bagh,18.0,78.19,0.83,333.7,1018.88,0.0,188.4,-1.52,750.0,1000.0,85.19,18.52,8.01,12.87
DEMO_SYNTHETIC,2025-11-05 21:00,Punjabi_Bagh,15.99,84.65,1.27,311.3,1017.13,0.0,147.3,1.62,750.0,1000.0,64.26,16.94,7.77,22.1
DEMO_SYNTHETIC,2025-11-05 22:00,Punjabi_Bagh,16.26,83.74,0.64,15.1,1018.92,0.0,172.7,2.27,750.0,1000.0,70.47,27.77,7.9,12.59
DEMO_SYNTHETIC,2025-11-05 23:00,Punjabi_Bagh,14.07,79.15,1.4,286.5,1018.24,0.0,168.9,2.23,750.0,1000.0,41.38,13.88,7.67,22.69
DEMO_SYNTHETIC,2025-11-06 00:00,Punjabi_Bagh,13.3,89.9,1.15,308.1,1018.81,0.0,157.6,1.74,750.0,1000.0,40.69,14.75,7.72,21.58
DEMO_SYNTHETIC,2025-11-06 01:00,Punjabi_Bagh,12.42,93.66,1.25,280.0,1018.73,0.0,153.0,1.54,750.0,1000.0,33.66,11.64,7.71,12.92
DEMO_SYNTHETIC,2025-11-06 02:00,Punjabi_Bagh,11.08,88.02,0.77,305.5,1018.32,0.0,160.1,2.19,750.0,1000.0,61.18,24.3,7.8,21.49
DEMO_SYNTHETIC,2025-11-06 03:00,Punjabi_Bagh,12.09,91.09,0.98,280.6,1018.19,0.0,198.6,2.19,750.0,1000.0,41.78,17.76,7.75,10.36
DEMO_SYNTHETIC,2025-11-06 04:00,Punjabi_Bagh,12.49,88.12,1.38,344.0,1017.53,0.0,143.6,2.05,750.0,1000.0,34.02,14.39,7.93,20.89
DEMO_SYNTHETIC,2025-11-06 05:00,Punjabi_Bagh,13.11,86.29,1.25,261.0,1017.73,0.0,193.1,2.56,750.0,1000.0,36.95,14.45,7.84,14.18
DEMO_SYNTHETIC,2025-11-06 06:00,Punjabi_Bagh,14.32,86.37,1.44,271.5,1017.41,0.0,186.7,1.63,750.0,1000.0,37.22,11.59,7.91,25.27
DEMO_SYNTHETIC,2025-11-06 07:00,Punjabi_Bagh,16.89,75.7,1.65,339.1,1018.29,0.0,530.1,1.76,348.27,540.11,45.52,11.93,3.57,20.04
DEMO_SYNTHETIC,2025-11-06 08:00,Punjabi_Bagh,16.29,71.1,2.09,303.5,1017.21,0.0,619.5,-1.54,167.58,270.2,35.51,11.82,1.74,30.26
DEMO_SYNTHETIC,2025-11-06 09:00,Punjabi_Bagh,20.69,73.15,1.84,302.5,1019.03,0.0,684.6,-0.86,182.07,266.49,38.09,6.83,1.82,38.82
DEMO_SYNTHETIC,2025-11-06 10:00,Punjabi_Bagh,21.57,62.32,2.19,291.9,1018.54,0.0,764.4,-1.31,139.13,217.96,21.17,10.37,1.48,51.23
DEMO_SYNTHETIC,2025-11-06 11:00,Punjabi_Bagh,23.74,64.25,1.98,328.4,1019.8,0.0,782.2,-0.51,92.65,144.83,23.28,11.4,0.95,58.3
DEMO_SYNTHETIC,2025-11-06 12:00,Punjabi_Bagh,21.05,57.33,1.93,309.9,1017.44,0.0,815.8,-1.01,101.92,150.74,28.19,8.43,0.97,56.17
DEMO_SYNTHETIC,2025-11-06 13:00,Punjabi_Bagh,24.26,58.53,1.87,284.4,1017.77,0.0,814.0,-0.9,92.36,140.89,26.77,10.72,0.96,61.09
DEMO_SYNTHETIC,2025-11-06 14:00,Punjabi_Bagh,24.66,42.03,2.26,276.2,1017.99,0.0,808.7,-0.06,74.81,126.68,19.1,3.79,0.83,62.48
DEMO_SYNTHETIC,2025-11-06 15:00,Punjabi_Bagh,22.98,54.4,1.84,235.2,1018.2,0.0,756.5,-0.82,110.12,187.06,29.79,12.2,1.02,54.83
DEMO_SYNTHETIC,2025-11-06 16:00,Punjabi_Bagh,24.91,63.43,1.76,283.6,1017.95,0.0,735.8,-1.18,114.12,171.48,25.54,9.92,1.26,49.17
DEMO_SYNTHETIC,2025-11-06 17:00,Punjabi_Bagh,22.46,66.19,1.49,328.1,1017.6,0.0,624.4,-0.71,242.82,354.94,40.84,10.54,2.45,37.75
DEMO_SYNTHETIC,2025-11-06 18:00,Punjabi_Bagh,21.95,66.76,1.31,297.9,1017.92,0.0,590.0,-0.59,294.29,434.78,53.3,10.32,2.98,25.43
DEMO_SYNTHETIC,2025-11-06 19:00,Punjabi_Bagh,19.58,70.49,1.21,285.1,1019.92,0.0,504.9,-0.66,354.5,590.84,61.05,17.76,3.63,18.49
DEMO_SYNTHETIC,2025-11-06 20:00,Punjabi_Bagh,18.43,78.34,1.06,301.5,1018.44,0.0,163.6,-1.13,750.0,1000.0,72.55,16.95,7.73,15.45
DEMO_SYNTHETIC,2025-11-06 21:00,Punjabi_Bagh,15.41,80.86,0.74,312.6,1017.96,0.0,174.2,2.18,750.0,1000.0,96.71,24.14,7.83,11.77
DEMO_SYNTHETIC,2025-11-06 22:00,Punjabi_Bagh,16.38,90.71,0.79,320.6,1017.25,0.0,195.6,1.42,750.0,1000.0,49.81,20.3,7.85,18.57
DEMO_SYNTHETIC,2025-11-06 23:00,Punjabi_Bagh,14.61,92.47,0.87,311.9,1019.82,0.0,173.5,1.48,750.0,1000.0,47.1,20.94,7.72,18.99
DEMO_SYNTHETIC,2025-11-07 00:00,Punjabi_Bagh,12.26,90.95,1.07,319.3,1016.52,0.0,152.5,1.46,750.0,1000.0,46.69,17.0,7.82,16.14
DEMO_SYNTHETIC,2025-11-07 01:00,Punjabi_Bagh,12.85,96.2,1.18,258.3,1017.06,0.0,123.5,1.99,750.0,1000.0,42.51,16.1,7.98,16.29
DEMO_SYNTHETIC,2025-11-07 02:00,Punjabi_Bagh,11.47,96.41,1.14,284.6,1018.58,0.0,204.3,2.13,750.0,1000.0,35.81,15.1,7.98,13.8
DEMO_SYNTHETIC,2025-11-07 03:00,Punjabi_Bagh,12.15,92.36,1.18,309.3,1018.17,0.0,196.2,1.59,750.0,1000.0,40.79,13.24,7.64,18.14
DEMO_SYNTHETIC,2025-11-07 04:00,Punjabi_Bagh,14.3,93.41,0.83,284.9,1018.83,0.0,194.5,1.3,750.0,1000.0,55.34,22.53,7.9,19.11
DEMO_SYNTHETIC,2025-11-07 05:00,Punjabi_Bagh,15.93,89.91,1.04,299.2,1017.83,0.0,149.1,1.6,750.0,1000.0,40.66,19.28,7.82,14.64
DEMO_SYNTHETIC,2025-11-07 06:00,Punjabi_Bagh,14.11,86.23,1.42,321.1,1019.06,0.0,205.4,1.94,722.64,1000.0,30.59,13.43,7.56,13.13
DEMO_SYNTHETIC,2025-11-07 07:00,Punjabi_Bagh,14.91,80.25,1.13,267.9,1017.82,0.0,533.6,1.67,511.78,772.98,58.21,15.07,5.31,24.65
DEMO_SYNTHETIC,2025-11-07 08:00,Punjabi_Bagh,18.29,77.36,1.68,304.1,1017.79,0.0,611.3,-0.91,219.26,373.51,43.1,10.07,2.39,29.89
DEMO_SYNTHETIC,2025-11-07 09:00,Punjabi_Bagh,19.0,69.44,2.26,284.1,1018.4,0.0,696.7,-1.06,149.62,250.68,29.62,7.25,1.6,37.84
DEMO_SYNTHETIC,2025-11-07 10:00,Punjabi_Bagh,20.56,59.87,1.95,334.5,1017.92,0.0,742.1,-0.73,143.96,219.5,35.26,8.45,1.47,48.95
DEMO_SYNTHETIC,2025-11-07 11:00,Punjabi_Bagh,22.05,63.52,2.1,305.4,1018.83,0.0,792.1,-0.64,70.65,111.91,20.29,10.67,0.73,58.21
DEMO_SYNTHETIC,2025-11-07 12:00,Punjabi_Bagh,24.67,52.36,2.49,279.8,1017.56,0.0,839.8,-0.8,61.94,88.2,15.16,7.34,0.59,66.19
DEMO_SYNTHETIC,2025-11-07 13:00,Punjabi_Bagh,22.27,60.17,2.45,300.9,1017.91,0.0,817.9,-0.51,68.32,127.47,16.59,3.53,0.69,65.62
DEMO_SYNTHETIC,2025-11-07 14:00,Punjabi_Bagh,22.85,59.78,1.75,259.9,1017.81,0.0,817.7,-0.66,95.15,163.61,23.29,6.68,1.1,58.95
DEMO_SYNTHETIC,2025-11-07 15:00,Punjabi_Bagh,23.21,59.02,1.52,257.6,1018.34,0.0,813.7,-0.63,127.74,175.4,27.84,11.91,1.42,54.35
DEMO_SYNTHETIC,2025-11-07 16:00,Punjabi_Bagh,21.02,60.88,1.75,269.3,1017.21,0.0,763.2,-0.89,110.65,167.53,28.83,8.63,1.3,39.6
DEMO_SYNTHETIC,2025-11-07 17:00,Punjabi_Bagh,21.69,52.82,1.54,303.7,1018.09,0.0,674.3,-0.64,214.07,342.33,42.28,10.34,2.23,26.64
DEMO_SYNTHETIC,2025-11-07 18:00,Punjabi_Bagh,19.07,62.62,1.08,301.1,1017.91,0.0,603.8,-1.25,338.63,551.16,64.71,17.79,3.56,13.88
DEMO_SYNTHETIC,2025-11-07 19:00,Punjabi_Bagh,20.01,69.82,0.71,285.0,1016.99,0.0,509.5,-0.57,609.9,903.8,96.33,20.01,6.4,14.75
DEMO_SYNTHETIC,2025-11-07 20:00,Punjabi_Bagh,19.22,71.46,0.8,294.4,1017.95,0.0,156.3,-0.44,750.0,1000.0,86.67,22.7,7.85,15.78
DEMO_SYNTHETIC,2025-11-07 21:00,Punjabi_Bagh,15.55,80.97,0.74,342.5,1017.57,0.0,169.1,1.87,750.0,1000.0,94.0,21.15,7.95,26.68
DEMO_SYNTHETIC,2025-11-07 22:00,Punjabi_Bagh,15.01,85.2,0.78,253.2,1018.54,0.0,217.4,1.88,750.0,1000.0,65.8,19.68,7.85,18.46
DEMO_SYNTHETIC,2025-11-07 23:00,Punjabi_Bagh,13.69,92.58,0.88,322.7,1017.5,0.0,170.2,1.85,750.0,1000.0,47.83,22.46,7.85,20.06
DEMO_SYNTHETIC,2025-11-08 00:00,Punjabi_Bagh,12.04,87.77,1.12,314.2,1017.86,0.0,231.6,2.08,750.0,1000.0,32.09,15.73,7.84,19.16
DEMO_SYNTHETIC,2025-11-08 01:00,Punjabi_Bagh,11.76,93.04,1.38,281.3,1017.53,0.0,216.9,2.11,750.0,1000.0,30.79,13.22,7.88,13.93
DEMO_SYNTHETIC,2025-11-08 02:00,Punjabi_Bagh,13.1,97.89,1.23,284.1,1018.28,0.0,164.4,2.19,750.0,1000.0,39.74,15.35,7.88,12.18
DEMO_SYNTHETIC,2025-11-08 03:00,Punjabi_Bagh,11.52,94.59,0.69,308.5,1017.8,0.0,217.5,1.78,750.0,1000.0,58.6,24.39,7.84,17.82
DEMO_SYNTHETIC,2025-11-08 04:00,Punjabi_Bagh,12.68,91.79,0.91,310.4,1018.28,6.0,196.3,1.81,436.04,652.49,47.08,22.53,4.56,18.5
DEMO_SYNTHETIC,2025-11-08 05:00,Punjabi_Bagh,11.01,82.64,1.0,284.5,1018.53,0.0,184.8,1.86,750.0,1000.0,44.63,15.91,7.96,26.31
DEMO_SYNTHETIC,2025-11-08 06:00,Punjabi_Bagh,13.49,83.11,1.03,311.1,1019.37,0.0,199.2,2.06,750.0,1000.0,42.51,17.18,8.04,15.14
DEMO_SYNTHETIC,2025-11-08 07:00,Punjabi_Bagh,16.05,79.31,1.82,273.7,1018.19,0.0,528.5,1.48,326.73,468.38,42.17,13.5,3.24,19.11
DEMO_SYNTHETIC,2025-11-08 08:00,Punjabi_Bagh,17.95,75.04,1.71,291.5,1017.9,0.0,589.1,-0.59,240.21,349.43,43.53,10.38,2.67,29.39
DEMO_SYNTHETIC,2025-11-08 09:00,Punjabi_Bagh,17.61,72.71,1.93,347.0,1016.81,0.0,711.7,-0.52,172.6,285.14,37.42,7.89,1.71,45.47
DEMO_SYNTHETIC,2025-11-08 10:00,Punjabi_Bagh,22.83,64.56,2.17,265.6,1017.67,0.0,775.6,-0.48,142.33,239.38,31.14,10.78,1.56,49.54
DEMO_SYNTHETIC,2025-11-08 11:00,Punjabi_Bagh,22.32,64.52,2.41,263.8,1018.24,0.0,774.4,-0.89,83.32,127.53,16.61,8.13,0.99,55.24
DEMO_SYNTHETIC,2025-11-08 12:00,Punjabi_Bagh,22.53,59.9,2.38,278.7,1017.32,0.0,871.8,-1.16,73.48,101.54,19.96,8.66,0.63,56.2
DEMO_SYNTHETIC,2025-11-08 13:00,Punjabi_Bagh,24.06,51.58,2.35,290.3,1017.52,0.0,832.6,-0.79,59.73,106.47,13.37,13.13,0.73,62.95
DEMO_SYNTHETIC,2025-11-08 14:00,Punjabi_Bagh,22.94,57.41,1.66,308.1,1017.78,0.0,822.4,-0.49,108.69,185.05,26.69,10.64,1.18,57.91
DEMO_SYNTHETIC,2025-11-08 15:00,Punjabi_Bagh,24.53,52.86,1.73,333.0,1016.67,0.0,802.4,-0.73,101.29,126.73,24.36,9.44,1.14,59.35
DEMO_SYNTHETIC,2025-11-08 16:00,Punjabi_Bagh,23.06,57.67,1.46,270.9,1018.23,0.0,761.0,-0.71,143.74,215.13,21.97,13.6,1.45,47.41
DEMO_SYNTHETIC,2025-11-08 17:00,Punjabi_Bagh,20.93,68.8,1.38,275.7,1016.43,0.0,695.9,-0.28,220.3,345.18,58.54,12.45,2.4,18.91
DEMO_SYNTHETIC,2025-11-08 18:00,Punjabi_Bagh,21.36,64.78,1.58,264.3,1017.08,0.0,604.3,-0.54,229.59,331.56,46.19,9.08,2.32,13.69
DEMO_SYNTHETIC,2025-11-08 19:00,Punjabi_Bagh,21.14,71.4,0.92,302.7,1017.74,0.0,551.4,-0.69,437.42,704.01,82.33,20.05,4.69,17.0
DEMO_SYNTHETIC,2025-11-08 20:00,Punjabi_Bagh,16.94,73.38,1.23,290.9,1017.5,0.0,184.0,-0.71,750.0,1000.0,55.71,16.26,7.81,19.12
DEMO_SYNTHETIC,2025-11-08 21:00,Punjabi_Bagh,12.8,83.23,0.91,257.4,1018.2,0.0,174.1,1.37,750.0,1000.0,71.65,19.22,7.64,18.88
DEMO_SYNTHETIC,2025-11-08 22:00,Punjabi_Bagh,13.88,84.93,1.22,345.6,1018.53,0.0,170.6,1.11,750.0,1000.0,36.09,12.98,8.04,18.19
DEMO_SYNTHETIC,2025-11-08 23:00,Punjabi_Bagh,15.09,87.52,1.22,324.4,1017.8,0.0,199.8,1.63,750.0,1000.0,34.67,15.76,7.86,20.83
DEMO_SYNTHETIC,2025-11-09 00:00,Punjabi_Bagh,12.69,92.23,0.87,273.8,1017.71,0.0,209.0,2.24,750.0,1000.0,45.48,23.04,7.91,16.16
DEMO_SYNTHETIC,2025-11-09 01:00,Punjabi_Bagh,9.47,93.83,1.3,299.9,1017.91,0.0,187.2,1.72,750.0,1000.0,32.34,13.66,7.96,19.13
DEMO_SYNTHETIC,2025-11-09 02:00,Punjabi_Bagh,10.52,87.92,1.38,255.5,1017.71,2.0,199.8,2.33,284.5,408.19,36.96,11.15,3.15,14.8
DEMO_SYNTHETIC,2025-11-09 03:00,Punjabi_Bagh,12.39,91.36,1.08,290.3,1016.68,0.0,185.5,1.48,750.0,1000.0,40.05,17.78,7.82,11.14
DEMO_SYNTHETIC,2025-11-09 04:00,Punjabi_Bagh,13.48,86.75,1.29,275.5,1017.88,0.0,194.4,1.81,750.0,1000.0,35.6,16.58,7.73,16.29
DEMO_SYNTHETIC,2025-11-09 05:00,Punjabi_Bagh,12.0,86.3,1.12,281.5,1018.34,0.0,184.6,1.98,750.0,1000.0,41.59,16.1,7.99,17.21
DEMO_SYNTHETIC,2025-11-09 06:00,Punjabi_Bagh,16.23,80.34,0.95,249.3,1018.13,0.0,168.4,2.32,750.0,1000.0,42.98,17.97,7.86,21.0
DEMO_SYNTHETIC,2025-11-09 07:00,Punjabi_Bagh,18.55,79.25,1.21,289.7,1017.71,0.0,555.6,2.0,474.85,783.05,58.76,16.92,5.04,18.67
DEMO_SYNTHETIC,2025-11-09 08:00,Punjabi_Bagh,16.76,74.57,1.59,328.8,1018.07,0.0,660.3,-0.73,213.52,299.71,39.26,7.79,2.23,33.56
DEMO_SYNTHETIC,2025-11-09 09:00,Punjabi_Bagh,19.03,72.36,1.61,282.7,1017.57,0.0,698.1,-1.21,197.6,300.52,41.65,10.5,1.99,44.01
DEMO_SYNTHETIC,2025-11-09 10:00,Punjabi_Bagh,18.74,68.27,1.91,324.8,1017.08,0.0,771.4,-1.57,153.11,233.86,30.98,10.73,1.59,53.08
DEMO_SYNTHETIC,2025-11-09 11:00,Punjabi_Bagh,22.59,58.46,1.76,288.8,1017.98,0.0,830.7,-0.94,93.55,142.51,24.13,11.64,0.95,48.82
DEMO_SYNTHETIC,2025-11-09 12:00,Punjabi_Bagh,24.28,56.82,1.95,303.8,1018.13,0.0,820.1,-1.2,79.98,126.2,25.82,8.65,0.79,67.63
DEMO_SYNTHETIC,2025-11-09 13:00,Punjabi_Bagh,25.11,52.45,2.11,287.4,1018.36,0.0,837.4,-0.36,72.03,123.05,23.57,7.02,0.53,73.29
DEMO_SYNTHETIC,2025-11-09 14:00,Punjabi_Bagh,24.25,53.12,1.75,314.2,1017.23,0.0,781.6,-1.4,108.11,131.6,23.82,9.5,1.12,62.41
DEMO_SYNTHETIC,2025-11-09 15:00,Punjabi_Bagh,23.54,55.64,1.69,296.3,1017.38,0.0,815.2,-0.92,108.79,178.3,27.24,12.08,1.12,55.4
DEMO_SYNTHETIC,2025-11-09 16:00,Punjabi_Bagh,25.55,58.3,1.7,303.5,1018.94,0.0,765.2,-0.55,103.98,208.38,21.77,12.01,1.15,47.36
DEMO_SYNTHETIC,2025-11-09 17:00,Punjabi_Bagh,21.89,55.44,1.35,287.4,1018.48,0.0,687.9,-1.66,256.82,437.87,50.08,11.15,2.73,27.63
DEMO_SYNTHETIC,2025-11-09 18:00,Punjabi_Bagh,22.22,62.75,1.48,339.7,1018.64,0.0,590.2,-0.92,248.41,370.69,55.73,11.66,2.65,20.65
DEMO_SYNTHETIC,2025-11-09 19:00,Punjabi_Bagh,20.94,71.97,1.32,314.9,1016.95,0.0,548.9,-1.26,314.86,495.11,53.08,11.1,3.32,17.12
DEMO_SYNTHETIC,2025-11-09 20:00,Punjabi_Bagh,17.49,71.24,0.68,310.0,1017.92,0.0,229.6,-0.53,750.0,1000.0,102.62,24.09,7.85,15.12
DEMO_SYNTHETIC,2025-11-09 21:00,Punjabi_Bagh,16.05,83.88,0.95,251.0,1018.23,0.0,160.5,2.04,750.0,1000.0,77.64,19.11,7.83,16.74
DEMO_SYNTHETIC,2025-11-09 22:00,Punjabi_Bagh,15.63,84.55,1.07,275.8,1018.76,0.0,155.9,1.39,750.0,1000.0,37.0,13.21,7.89,9.25
DEMO_SYNTHETIC,2025-11-09 23:00,Punjabi_Bagh,13.65,92.14,0.68,306.5,1018.08,0.0,164.7,1.57,750.0,1000.0,67.18,23.91,8.0,16.68
DEMO_SYNTHETIC,2025-11-10 00:00,Punjabi_Bagh,11.47,88.94,1.07,301.8,1016.74,0.0,175.4,1.94,750.0,1000.0,38.91,12.54,7.85,17.7
DEMO_SYNTHETIC,2025-11-10 01:00,Punjabi_Bagh,9.49,97.46,0.7,340.6,1018.69,0.0,185.5,1.31,750.0,1000.0,68.15,22.28,7.91,24.06
DEMO_SYNTHETIC,2025-11-10 02:00,Punjabi_Bagh,9.38,95.35,0.76,305.3,1018.69,0.0,169.9,1.87,750.0,1000.0,60.22,29.35,7.72,16.52
DEMO_SYNTHETIC,2025-11-10 03:00,Punjabi_Bagh,12.49,91.67,0.72,335.6,1017.42,0.0,189.5,2.03,750.0,1000.0,60.45,26.28,7.99,17.2
DEMO_SYNTHETIC,2025-11-10 04:00,Punjabi_Bagh,11.53,92.25,0.89,322.2,1018.71,0.0,203.0,1.56,750.0,1000.0,54.99,19.53,7.9,12.46
DEMO_SYNTHETIC,2025-11-10 05:00,Punjabi_Bagh,12.7,97.45,0.82,286.3,1018.46,0.0,209.8,1.71,750.0,1000.0,54.66,19.82,7.85,16.81
DEMO_SYNTHETIC,2025-11-10 06:00,Punjabi_Bagh,15.72,89.17,1.13,298.0,1018.91,0.0,196.0,2.09,750.0,1000.0,42.68,12.68,7.78,15.36
DEMO_SYNTHETIC,2025-11-10 07:00,Punjabi_Bagh,14.87,75.35,1.63,264.1,1019.58,0.0,549.6,2.07,329.69,511.29,48.59,9.29,3.51,23.53
DEMO_SYNTHETIC,2025-11-10 08:00,Punjabi_Bagh,17.78,67.37,1.31,332.6,1017.3,0.0,602.2,-0.87,281.69,483.33,62.46,9.59,2.94,27.71
DEMO_SYNTHETIC,2025-11-10 09:00,Punjabi_Bagh,20.84,69.6,1.64,320.2,1018.82,0.0,654.3,-1.05,210.72,375.43,41.23,11.57,2.29,31.91
DEMO_SYNTHETIC,2025-11-10 10:00,Punjabi_Bagh,22.94,58.18,2.13,264.4,1017.08,0.0,777.6,-0.7,135.57,178.74,33.53,5.88,1.54,51.17
DEMO_SYNTHETIC,2025-11-10 11:00,Punjabi_Bagh,22.96,60.79,2.26,287.1,1016.87,0.0,805.8,-1.14,76.84,111.79,24.02,7.76,0.87,66.65
DEMO_SYNTHETIC,2025-11-10 12:00,Punjabi_Bagh,23.85,55.12,2.24,295.0,1016.35,0.0,780.1,-0.99,75.45,113.95,16.87,5.84,0.7,62.78
DEMO_SYNTHETIC,2025-11-10 13:00,Punjabi_Bagh,24.55,65.66,2.36,304.3,1017.68,0.0,876.0,-0.69,80.59,118.53,19.82,9.15,0.89,58.27
DEMO_SYNTHETIC,2025-11-10 14:00,Punjabi_Bagh,22.94,52.11,1.79,327.1,1016.99,0.0,797.5,-0.56,104.74,175.27,18.03,9.61,1.1,60.15
DEMO_SYNTHETIC,2025-11-10 15:00,Punjabi_Bagh,25.27,52.74,1.64,299.3,1018.71,0.0,788.8,-0.47,96.67,149.94,33.49,16.21,1.16,59.78
DEMO_SYNTHETIC,2025-11-10 16:00,Punjabi_Bagh,23.73,57.79,1.74,294.2,1019.0,0.0,734.4,-1.36,97.76,152.3,21.77,9.44,0.93,48.55
DEMO_SYNTHETIC,2025-11-10 17:00,Punjabi_Bagh,21.63,60.07,1.85,329.8,1018.66,0.0,630.2,-0.53,198.98,369.4,42.61,6.1,1.96,30.57
DEMO_SYNTHETIC,2025-11-10 18:00,Punjabi_Bagh,20.67,66.23,1.38,324.7,1017.67,0.0,598.0,-1.14,261.7,433.58,53.88,15.11,2.84,14.9
