data_source,timestamp,station_id,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,temp_gradient,pm25,pm10,no2,so2,co,o3,hour_sin,hour_cos,month,is_winter,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_24h,pm25_roll_mean_6h,pm25_roll_mean_24h,pm25_roll_std_24h,pm25_target,pm25_x_humidity,pm25_x_temp,pm25_x_wind_speed,pm25_div_pbl,ventilation_coeff,stagnation_indicator,inversion_indicator,lagged_pm25_coupling,dispersion_status,pollution_risk_level
DEMO_SYNTHETIC,2026-01-15 05:00:00,Mandir_Marg,13.84,88.51,0.74,294.4,1018.98,0.0,170.5,1.94,750.0,1000.0,55.97,17.07,7.9,18.27,0.9659258262890683,0.25881904510252074,1,1,750.0,750.0,750.0,750.0,750.0,431.6191666666667,309.4951958174114,61.16,66382.5,10380.0,555.0,4.398826721476438,126.17,1,1,5.944360311931496,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 06:00:00,Mandir_Marg,14.61,85.19,1.46,277.5,1018.54,0.0,123.1,1.88,750.0,1000.0,32.76,10.71,7.95,21.69,1.0,6.123233995736766e-17,1,1,750.0,750.0,750.0,750.0,750.0,431.6191666666667,309.4951958174114,60.43,63892.5,10957.5,1095.0,6.092607141136707,179.726,1,1,4.173018696626047,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 07:00:00,Mandir_Marg,18.42,83.12,1.46,314.7,1018.72,0.0,502.9,2.12,345.19,585.47,51.1,9.52,3.64,21.88,0.9659258262890683,-0.25881904510252063,1,1,750.0,750.0,750.0,362.78,682.5316666666665,430.88625,309.68607045385824,69.24,28692.1928,6358.3998,503.9774,0.6863988728097262,734.2339999999999,0,1,1.0214727045945475,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 08:00:00,Mandir_Marg,17.51,74.45,1.32,309.3,1018.83,0.0,555.1,-1.08,244.23,367.89,52.31,10.71,2.83,23.2,0.8660254037844387,-0.4999999999999998,1,1,345.19,750.0,750.0,206.81,598.2366666666666,432.4454166666667,308.60116917667375,83.62,18182.9235,4276.4673,322.3836,0.43997477139299634,732.7320000000001,0,0,0.471099931883691,SEVERE TRAPPING,HIGH
DEMO_SYNTHETIC,2026-01-15 09:00:00,Mandir_Marg,18.65,65.95,2.04,267.2,1016.27,0.0,688.5,-0.3,138.05,204.89,36.34,4.93,1.35,34.22,0.7071067811865476,-0.7071067811865475,1,1,244.23,750.0,750.0,133.85,496.2449999999999,432.62041666666664,308.42562211671,53.17,9104.397500000001,2574.6325,281.622,0.2005083485764946,1404.54,0,0,0.17388611094104753,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-15 10:00:00,Mandir_Marg,21.01,60.75,2.1,310.0,1018.08,0.0,732.4,-0.77,125.77,222.0,40.82,7.96,1.35,50.8,0.49999999999999994,-0.8660254037844387,1,1,138.05,345.19,750.0,91.18,392.20666666666654,434.06166666666667,306.83745505265205,73.43,7640.5275,2642.4277,264.117,0.17172309978532088,1538.04,0,0,0.08975709286002255,MODERATE DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-15 11:00:00,Mandir_Marg,23.35,56.29,2.43,264.1,1018.22,0.0,796.9,-0.88,61.16,78.14,18.41,5.69,0.54,62.95,0.258819045102521,-0.9659258262890682,1,1,125.77,244.23,750.0,62.35,277.3999999999999,434.0120833333333,306.9002230435268,242.98,3442.6964,1428.086,148.6188,0.07674739519704611,1936.467,0,0,0.06494817590515006,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-15 12:00:00,Mandir_Marg,22.32,57.94,2.35,314.4,1017.38,0.0,848.8,-0.45,60.43,86.34,21.8,6.58,0.52,73.51,1.2246467991473532e-16,-1.0,1,1,61.16,138.05,750.0,73.44,162.4716666666666,433.47,307.57554547446205,274.13,3501.3142,1348.7976,142.0105,0.07119462687093984,1994.68,0,0,0.030661559595215472,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-15 13:00:00,Mandir_Marg,22.83,58.37,2.21,325.8,1016.86,0.0,840.9,-0.28,69.24,112.23,20.3,3.02,0.64,64.33,-0.2588190451025208,-0.9659258262890683,1,1,60.43,125.77,345.19,70.64,116.47999999999995,433.41166666666663,307.6474743099238,519.62,4041.5387999999994,1580.7491999999997,153.0204,0.08234034864620825,1858.389,0,0,0.03251741141108018,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-15 14:00:00,Mandir_Marg,25.07,56.34,1.72,283.6,1018.23,0.0,841.8,-1.31,83.62,111.54,30.26,6.63,0.94,64.81,-0.4999999999999997,-0.8660254037844388,1,1,69.24,61.16,244.23,75.29,89.71166666666659,433.75875,307.2302963620568,750.0,4711.1508,2096.3534,143.8264,0.09933475767005516,1447.896,0,0,0.04782111389339349,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-15 15:00:00,Mandir_Marg,25.02,56.49,2.15,329.0,1017.88,0.0,814.1,-1.17,53.17,76.35,22.09,6.68,0.61,50.25,-0.7071067811865471,-0.7071067811865479,1,1,83.62,60.43,138.05,99.93,75.56499999999993,431.8104166666667,309.5786423438653,750.0,3003.5733,1330.3134,114.3155,0.06531138600526488,1750.315,0,0,0.047774257503510754,MODERATE DISPERSION,LOW
DEMO_SYNTHETIC,2026-01-15 16:00:00,Mandir_Marg,23.8,55.73,2.08,292.0,1016.81,0.0,785.2,-0.66,73.43,111.48,22.56,2.75,0.83,38.76,-0.8660254037844385,-0.5000000000000004,1,1,53.17,69.24,125.77,86.9,66.8416666666666,431.24916666666667,310.2426323115878,750.0,4092.2539,1747.6340000000002,152.73440000000002,0.09351757394908847,1633.2160000000001,0,0,0.03255539969878204,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-15 17:00:00,Mandir_Marg,21.73,57.71,1.12,263.1,1017.78,0.0,679.0,-0.72,242.98,355.82,65.19,13.79,2.66,28.73,-0.9659258262890683,-0.25881904510252063,1,1,73.43,83.62,61.16,200.51,97.14499999999992,433.01875,308.9878886512415,750.0,14022.3758,5279.9554,272.1376,0.35784977381664546,760.48,0,0,0.09655743613826222,SEVERE TRAPPING,HIGH
DEMO_SYNTHETIC,2026-01-15 18:00:00,Mandir_Marg,21.62,63.12,0.97,310.8,1016.59,0.0,660.2,-0.84,274.13,440.89,75.09,15.76,2.84,18.22,-1.0,-1.8369701987210297e-16,1,1,242.98,53.17,60.43,334.22,132.76166666666657,430.51500000000004,310.0648490515995,750.0,17303.0856,5926.6906,265.9061,0.4152226535107141,640.394,0,0,0.3794226619952301,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 19:00:00,Mandir_Marg,18.54,68.14,0.64,295.3,1017.37,0.0,534.4,-0.74,519.62,777.18,108.28,22.69,5.41,17.16,-0.9659258262890684,0.2588190451025203,1,1,274.13,73.43,69.24,310.96,207.8249999999999,439.2091666666667,309.4916605172262,750.0,35406.9068,9633.754799999999,332.5568,0.9723427961762202,342.016,0,0,0.8015121865201573,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 20:00:00,Mandir_Marg,19.67,78.1,1.14,294.9,1017.2,0.0,156.2,-1.08,750.0,1000.0,65.59,14.63,7.92,14.87,-0.8660254037844386,0.5000000000000001,1,1,519.62,242.98,83.62,750.0,318.88833333333326,439.2091666666667,309.4916605172262,705.35,58574.99999999999,14752.500000000002,854.9999999999999,4.801536184280654,178.06799999999998,1,0,2.918098539990423,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 21:00:00,Mandir_Marg,16.21,83.16,1.19,273.1,1018.31,0.0,162.7,1.78,750.0,1000.0,54.41,11.52,7.93,23.55,-0.7071067811865477,0.7071067811865474,1,1,750.0,274.13,53.17,750.0,435.0266666666666,439.2091666666667,309.4916605172262,750.0,62370.0,12157.5,892.5,4.60971084144371,193.61299999999997,1,1,3.87370662746269,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 22:00:00,Mandir_Marg,14.68,84.69,0.62,283.8,1017.61,0.0,129.0,1.59,750.0,1000.0,82.07,24.26,7.95,17.96,-0.5000000000000004,0.8660254037844384,1,1,750.0,519.62,73.43,750.0,547.7883333333333,439.2091666666667,309.4916605172262,750.0,63517.5,11010.0,465.0,5.813953037678059,79.98,1,1,9.37734316362301,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-15 23:00:00,Mandir_Marg,14.33,91.42,1.12,314.3,1017.19,0.0,174.9,1.96,750.0,1000.0,38.29,15.78,7.84,10.64,-0.25881904510252157,0.9659258262890681,1,1,750.0,750.0,242.98,750.0,632.2916666666666,439.2091666666667,309.4916605172262,750.0,68565.0,10747.5,840.0000000000001,4.288164420345087,195.88800000000003,1,1,3.8287182559055037,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 00:00:00,Mandir_Marg,11.95,92.9,0.89,339.4,1016.75,0.0,189.4,2.1,750.0,1000.0,48.98,13.08,7.91,10.76,0.0,1.0,1,1,750.0,750.0,274.13,750.0,711.6033333333334,439.2091666666667,309.4916605172262,750.0,69675.0,8962.5,667.5,3.959873074980302,168.566,1,1,4.449295560831036,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 01:00:00,Mandir_Marg,12.17,91.78,0.62,269.1,1016.51,0.0,205.9,1.82,750.0,1000.0,74.31,22.9,7.96,16.68,0.25881904510252074,0.9659258262890683,1,1,750.0,750.0,519.62,750.0,750.0,439.2091666666667,309.4916605172262,393.63,68835.0,9127.5,465.0,3.6425447478122996,127.658,1,1,5.875071999007347,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 02:00:00,Mandir_Marg,10.5,90.94,1.32,285.3,1019.38,0.0,195.6,1.93,705.35,1000.0,33.71,10.35,7.49,17.62,0.49999999999999994,0.8660254037844387,1,1,750.0,750.0,750.0,750.0,742.5583333333333,437.34874999999994,307.67105216748564,170.47,64144.529,7406.175,931.0620000000001,3.606083660220672,258.192,1,1,2.904814908873439,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 03:00:00,Mandir_Marg,10.6,96.05,1.15,337.7,1016.94,0.0,222.9,1.62,750.0,1000.0,48.0,11.47,7.85,20.5,0.7071067811865476,0.7071067811865476,1,1,705.35,750.0,750.0,750.0,742.5583333333333,437.34874999999994,307.67105216748564,167.88,72037.5,7950.0,862.4999999999999,3.3647373995182863,256.335,1,1,2.751672508566037,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 04:00:00,Mandir_Marg,12.93,91.88,0.84,300.3,1017.54,0.0,187.0,2.16,750.0,1000.0,53.84,17.28,7.96,12.03,0.8660254037844386,0.5000000000000001,1,1,750.0,750.0,750.0,750.0,742.5583333333333,437.34874999999994,307.67105216748564,87.14,68910.0,9697.5,630.0,4.010694972690108,157.07999999999998,1,1,4.774636823616194,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 05:00:00,Mandir_Marg,17.25,84.84,1.04,320.3,1017.33,0.0,141.0,2.12,750.0,1000.0,43.72,13.79,7.86,19.7,0.9659258262890683,0.25881904510252074,1,1,750.0,705.35,750.0,750.0,742.5583333333333,437.34874999999994,307.67105216748564,87.02,63630.0,12937.5,780.0,5.319148558925634,146.64000000000001,1,1,5.1145659359952305,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 06:00:00,Mandir_Marg,15.56,91.79,1.54,328.8,1017.6,0.0,160.8,1.72,750.0,1000.0,27.89,7.71,7.85,14.26,1.0,6.123233995736766e-17,1,1,750.0,750.0,750.0,750.0,742.5583333333333,437.34874999999994,307.67105216748564,54.32,68842.5,11670.0,1155.0,4.66417881441674,247.63200000000003,0,1,3.0286876078742804,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 07:00:00,Mandir_Marg,15.39,84.31,1.25,345.2,1019.26,0.0,551.5,1.97,393.63,607.36,57.33,14.66,4.0,20.32,0.9659258262890683,-0.25881904510252063,1,1,750.0,750.0,750.0,345.19,683.1633333333333,439.3670833333333,307.19872350956416,58.96,33186.9453,6057.9657,492.0375,0.713744320693666,689.375,0,1,1.0879419606463543,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 08:00:00,Mandir_Marg,18.83,76.7,1.8,298.6,1017.5,0.0,595.9,-0.8,170.47,255.71,43.01,7.84,1.79,31.09,0.8660254037844387,-0.4999999999999998,1,1,393.63,750.0,705.35,244.23,594.0166666666665,436.29375,309.5954409816629,95.9,13075.049,3209.9500999999996,306.846,0.2860714837041201,1072.62,0,0,0.36697991490947485,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-16 09:00:00,Mandir_Marg,20.39,67.61,1.54,296.2,1017.08,0.0,664.0,-0.45,167.88,242.07,46.24,12.77,1.67,40.51,0.7071067811865476,-0.7071067811865475,1,1,170.47,750.0,750.0,138.05,496.9966666666665,437.5366666666667,308.4036234020866,78.77,11350.3668,3423.0732,258.5352,0.2528313214935042,1022.5600000000001,0,0,0.16670904233776948,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-16 10:00:00,Mandir_Marg,20.69,69.71,2.26,349.2,1018.73,0.0,735.6,-0.26,87.14,151.6,29.1,7.77,0.79,51.43,0.49999999999999994,-0.8660254037844387,1,1,167.88,393.63,750.0,125.77,386.52,435.9270833333333,310.19709545747435,120.22,6074.529399999999,1802.9266000000002,196.9364,0.11846111856360633,1662.456,0,0,0.1009831231564437,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-16 11:00:00,Mandir_Marg,23.75,64.29,1.75,305.3,1018.32,0.0,829.8,-0.63,87.02,110.99,34.15,9.12,0.92,52.49,0.258819045102521,-0.9659258262890682,1,1,87.14,170.47,750.0,61.16,276.02333333333326,437.00458333333336,308.88082664578565,179.37,5594.5158,2066.725,152.285,0.1048686417827351,1452.1499999999999,0,0,0.0600075745618044,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-16 12:00:00,Mandir_Marg,22.59,60.44,2.46,323.3,1018.27,0.0,849.4,-0.7,54.32,87.92,18.07,5.79,0.59,61.73,1.2246467991473532e-16,-1.0,1,1,87.02,167.88,750.0,60.43,160.0766666666666,436.75,309.207044368262,186.26,3283.1007999999997,1227.0888,133.6272,0.06395102349951703,2089.524,0,0,0.04164584832887371,GOOD DISPERSION,LOW
DEMO_SYNTHETIC,2026-01-16 13:00:00,Mandir_Marg,22.91,55.42,2.08,298.9,1016.51,0.0,826.8,-1.45,58.96,97.44,30.28,8.36,0.6,58.53,-0.2588190451025208,-0.9659258262890683,1,1,54.32,87.14,393.63,69.24,104.29833333333325,436.32166666666666,309.7449297990715,337.18,3267.5632,1350.7736,122.63680000000001,0.07131107799575379,1719.744,0,0,0.03158609635163085,MODERATE DISPERSION,LOW
DEMO_SYNTHETIC,2026-01-16 14:00:00,Mandir_Marg,23.63,61.4,1.63,281.1,1018.06,0.0,852.7,-0.88,95.9,140.05,25.23,4.19,0.87,62.57,-0.4999999999999997,-0.8660254037844388,1,1,58.96,87.02,170.47,83.62,91.86999999999993,436.8333333333333,309.14653606715166,750.0,5888.26,2266.117,156.317,0.11246628225089385,1389.901,0,0,0.04242028718289801,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-16 15:00:00,Mandir_Marg,21.47,54.76,1.82,265.0,1019.53,0.0,783.0,-0.88,78.77,136.07,29.33,9.18,0.92,51.03,-0.7071067811865471,-0.7071067811865479,1,1,95.9,54.32,167.88,53.17,77.01833333333325,437.8999999999999,307.8064643358816,750.0,4313.445199999999,1691.1918999999998,143.3614,0.10060025414303635,1425.06,0,0,0.06729541165076972,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-16 16:00:00,Mandir_Marg,21.34,55.5,1.3,316.6,1018.46,0.0,747.5,-0.74,120.22,174.1,32.49,10.77,1.25,40.64,-0.8660254037844385,-0.5000000000000004,1,1,78.77,58.96,87.14,73.43,82.5316666666666,439.8495833333334,305.53743303689515,668.25,6672.21,2565.4948,156.286,0.16082942928656282,971.75,0,0,0.08105994256691595,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-16 17:00:00,Mandir_Marg,22.05,63.09,1.44,299.7,1017.15,0.0,734.3,-0.7,179.37,313.18,51.55,10.7,1.89,37.54,-0.9659258262890683,-0.25881904510252063,1,1,120.22,95.9,87.02,242.98,97.92333333333325,437.1991666666666,307.5884613784923,750.0,11316.453300000001,3955.1085000000003,258.2928,0.2442734543882139,1057.3919999999998,0,0,0.11369482544132334,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-16 18:00:00,Mandir_Marg,21.23,58.19,1.52,306.3,1018.36,0.0,636.2,-0.6,186.26,287.0,44.05,6.16,1.9,22.74,-1.0,-1.8369701987210297e-16,1,1,179.37,78.77,54.32,274.13,119.91333333333326,433.53791666666666,310.12637076407566,750.0,10838.4694,3954.2998,283.1152,0.29276956471597665,967.0240000000001,0,0,0.1854866044122317,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-16 19:00:00,Mandir_Marg,20.05,65.72,1.05,296.0,1018.29,0.0,520.4,-1.11,337.18,530.13,67.62,13.22,3.47,20.54,-0.9659258262890684,0.2588190451025203,1,1,186.26,120.22,58.96,519.62,166.28333333333327,425.93625,310.1605677683245,750.0,22159.4696,6760.459000000001,354.03900000000004,0.6479246608776968,546.42,0,0,0.3408733146503914,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 20:00:00,Mandir_Marg,20.56,72.45,0.61,294.5,1018.51,0.0,169.8,-1.43,750.0,1000.0,120.73,26.02,7.76,17.4,-0.8660254037844386,0.5000000000000001,1,1,337.18,179.37,95.9,750.0,275.2999999999999,425.93625,310.1605677683245,602.34,54337.5,15419.999999999998,457.5,4.41696087061479,103.578,1,0,3.255324175469291,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 21:00:00,Mandir_Marg,16.56,75.42,0.86,306.5,1017.24,0.0,160.0,1.36,750.0,1000.0,84.07,14.45,7.87,20.56,-0.7071067811865477,0.7071067811865474,1,1,750.0,186.26,78.77,750.0,387.1716666666666,425.93625,310.1605677683245,750.0,56565.0,12419.999999999998,645.0,4.687499707031268,137.6,1,1,5.450580999231033,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 22:00:00,Mandir_Marg,14.34,84.17,1.37,285.0,1018.09,0.0,192.0,1.92,668.25,941.7,35.23,9.38,6.91,19.21,-0.5000000000000004,0.8660254037844384,1,1,750.0,337.18,120.22,750.0,478.50999999999993,422.53,306.8784257083206,750.0,56246.6025,9582.705,915.5025,3.480468568725595,263.04,1,1,2.851277263865676,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-16 23:00:00,Mandir_Marg,12.71,83.83,0.98,257.5,1018.08,0.0,215.8,1.69,750.0,1000.0,47.57,16.11,7.84,15.88,-0.25881904510252157,0.9659258262890681,1,1,668.25,750.0,179.37,750.0,573.6149999999999,422.53,306.8784257083206,750.0,62872.5,9532.5,735.0,3.4754400613790515,211.484,1,1,3.1598133589390516,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 00:00:00,Mandir_Marg,12.42,86.96,0.6,286.4,1018.4,0.0,162.4,1.42,750.0,1000.0,70.32,26.44,7.73,17.72,0.0,1.0,1,1,750.0,750.0,186.26,750.0,667.5716666666666,422.53,306.8784257083206,750.0,65219.99999999999,9315.0,450.0,4.61822631661168,97.44,1,1,7.697043545048897,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 01:00:00,Mandir_Marg,10.33,92.08,1.29,317.5,1018.54,0.0,171.9,1.63,750.0,1000.0,36.66,11.12,7.86,24.31,0.25881904510252074,0.9659258262890683,1,1,750.0,668.25,337.18,750.0,736.3749999999999,422.53,306.8784257083206,387.77,69060.0,7747.5,967.5,4.363001491390256,221.751,1,1,3.3821717429832674,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 02:00:00,Mandir_Marg,11.5,96.76,1.36,287.8,1017.21,0.0,225.0,1.7,602.34,1000.0,35.52,12.91,6.37,17.55,0.49999999999999994,0.8660254037844387,1,1,750.0,750.0,750.0,705.35,711.7649999999999,418.2379166666667,303.45208231397635,193.63,58282.41840000001,6926.910000000001,819.1824000000001,2.677066547685931,306.0,1,1,2.450980312059467,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 03:00:00,Mandir_Marg,11.87,91.03,1.19,300.8,1017.2,0.0,194.0,1.91,750.0,1000.0,37.55,10.42,7.8,16.24,0.7071067811865476,0.7071067811865476,1,1,602.34,750.0,750.0,750.0,711.7649999999999,418.2379166666667,303.45208231397635,114.44,68272.5,8902.5,892.5,3.8659791821660217,230.85999999999999,1,1,2.609113635575083,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 04:00:00,Mandir_Marg,13.67,93.65,0.81,295.8,1017.16,0.0,220.1,1.65,750.0,1000.0,47.25,16.89,7.93,16.16,0.8660254037844386,0.5000000000000001,1,1,750.0,750.0,668.25,750.0,725.3899999999999,418.2379166666667,303.45208231397635,142.24,70237.5,10252.5,607.5,3.407541871533763,178.281,1,1,4.206841771874638,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 05:00:00,Mandir_Marg,13.92,88.36,0.85,310.4,1017.82,0.0,191.4,1.61,750.0,1000.0,51.63,16.67,7.97,24.79,0.9659258262890683,0.25881904510252074,1,1,750.0,602.34,750.0,750.0,725.3899999999999,418.2379166666667,303.45208231397635,74.48,66270.0,10440.0,637.5,3.9184950930775813,162.69,1,1,4.609994184646003,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 06:00:00,Mandir_Marg,16.55,91.32,0.94,299.5,1017.29,0.0,187.1,1.62,750.0,1000.0,45.2,18.88,7.96,14.0,1.0,6.123233995736766e-17,1,1,750.0,750.0,750.0,750.0,725.3899999999999,418.2379166666667,303.45208231397635,52.31,68490.0,12412.5,705.0,4.008551362450488,175.874,1,1,4.264416328484237,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 07:00:00,Mandir_Marg,15.81,81.18,1.37,309.0,1017.12,0.0,487.5,2.06,387.77,636.08,48.27,9.1,3.96,15.05,0.9659258262890683,-0.25881904510252063,1,1,750.0,750.0,750.0,393.63,665.0183333333332,417.99375000000003,303.47510015775714,71.49,31479.1686,6130.6437,531.2449,0.795425624709218,667.875,0,1,1.122964609800268,SEVERE TRAPPING,SEVERE
DEMO_SYNTHETIC,2026-01-17 08:00:00,Mandir_Marg,16.35,72.46,1.73,271.9,1017.07,0.0,581.7,-0.27,193.63,298.61,39.62,10.86,2.04,29.76,0.8660254037844387,-0.4999999999999998,1,1,387.77,750.0,602.34,170.47,596.9,418.95875,302.68960092323135,57.71,14030.429799999998,3165.8505,334.9799,0.33286917082913575,1006.3410000000001,0,0,0.38532663992298194,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-17 09:00:00,Mandir_Marg,21.8,68.14,2.17,256.5,1017.87,0.0,703.1,-0.69,114.44,185.59,31.56,10.0,1.37,38.38,0.7071067811865476,-0.7071067811865475,1,1,193.63,750.0,750.0,167.88,490.9733333333333,416.7320833333333,304.80606885118664,71.76,7797.9416,2494.792,248.33479999999997,0.16276489599253455,1525.727,0,0,0.12690999027407923,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-17 10:00:00,Mandir_Marg,20.91,68.8,1.7,289.2,1018.31,0.0,743.1,-0.32,142.24,246.43,41.14,11.24,1.58,47.89,0.49999999999999994,-0.8660254037844387,1,1,114.44,387.77,750.0,87.14,389.6799999999999,419.02791666666667,302.4137299186281,84.37,9786.112000000001,2974.2384,241.80800000000002,0.19141434273429764,1263.27,0,0,0.0905902927276806,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-17 11:00:00,Mandir_Marg,21.53,60.22,2.37,306.5,1017.66,0.0,796.9,-0.22,74.48,106.6,16.82,7.44,0.73,52.7,0.258819045102521,-0.9659258262890682,1,1,142.24,193.63,750.0,87.02,277.0933333333333,418.50541666666663,303.0225225519247,202.86,4485.1856,1603.5544000000002,176.51760000000002,0.09346216472001301,1888.653,0,0,0.07531293426948765,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-17 12:00:00,Mandir_Marg,24.46,56.16,2.45,302.4,1019.63,0.0,867.3,-1.04,52.31,82.08,21.48,4.98,0.57,67.24,1.2246467991473532e-16,-1.0,1,1,74.48,114.44,750.0,54.32,160.81166666666658,418.4216666666666,303.12781262762024,199.11,2937.7296,1279.5026,128.1595,0.06031361627679447,2124.885,0,0,0.035051308494100576,GOOD DISPERSION,LOW
DEMO_SYNTHETIC,2026-01-17 13:00:00,Mandir_Marg,26.15,53.3,1.75,342.1,1018.08,0.0,881.2,-1.05,71.49,101.27,29.07,7.73,0.84,72.09,-0.2588190451025208,-0.9659258262890683,1,1,52.31,142.24,387.77,58.96,108.09833333333326,418.9437500000001,302.49190991427656,545.03,3810.4169999999995,1869.4634999999998,125.10749999999999,0.08112800634216968,1542.1000000000001,0,0,0.0339212759618619,MODERATE DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-17 14:00:00,Mandir_Marg,23.67,58.23,2.24,330.4,1018.11,0.0,841.9,-0.6,57.71,81.89,14.91,4.1,0.71,62.3,-0.4999999999999997,-0.8660254037844388,1,1,71.49,74.48,193.63,95.9,85.44499999999992,417.35249999999996,304.35983893854245,743.94,3360.4532999999997,1365.9957000000002,129.27040000000002,0.06854733259832127,1885.8560000000002,0,0,0.03790851455302782,MODERATE DISPERSION,LOW
DEMO_SYNTHETIC,2026-01-17 15:00:00,Mandir_Marg,23.68,54.52,1.79,321.0,1017.74,0.0,811.6,-0.81,71.76,98.02,25.78,6.59,0.88,59.14,-0.7071067811865471,-0.7071067811865479,1,1,57.71,52.31,114.44,78.77,78.33166666666659,417.0604166666667,304.7020629698453,750.0,3912.3552000000004,1699.2768,128.4504,0.08841793878243052,1452.7640000000001,0,0,0.03972427703519445,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-17 16:00:00,Mandir_Marg,23.7,51.54,2.0,295.5,1017.56,0.0,728.2,-0.55,84.37,132.02,27.89,9.37,0.98,49.93,-0.8660254037844385,-0.5000000000000004,1,1,71.76,71.49,142.24,120.22,68.6866666666666,415.56666666666666,306.304204752849,739.29,4348.4298,1999.569,168.74,0.11586102559927183,1456.4,0,0,0.049272177634769446,POOR DISPERSION,MODERATE
DEMO_SYNTHETIC,2026-01-17 17:00:00,Mandir_Marg,21.59,65.88,1.28,302.6,1018.78,0.0,711.1,-0.84,202.86,289.23,57.0,11.81,2.08,30.38,-0.9659258262890683,-0.25881904510252063,1,1,84.37,57.71,74.48,179.37,90.08333333333326,416.54541666666665,305.55326756812445,750.0,13364.4168,4379.7474,259.6608,0.28527632843093337,910.2080000000001,0,0,0.0926930977019198,POOR DISPERSION,HIGH
DEMO_SYNTHETIC,2026-01-17 18:00:00,Mandir_Marg,20.18,63.75,1.53,289.1,1018.22,0.0,592.7,-1.06,199.11,268.52,46.45,12.73,2.08,24.55,-1.0,-1.8369701987210297e-16,1,1,202.86,71.76,52.31,186.26,114.54999999999991,417.0808333333334,305.14318033281205,750.0,12693.2625,4018.0398,304.6383,0.3359372307079934,906.8310000000001,0,0,0.22370209858615223,POOR DISPERSION,HIGH
